month,venue,cuisine,region,segment,revenue,orders,commission_rate,delivery_cost_order,ue_share,dd_share,sd_share,food_cost_ratio,labour_cost_ratio,demand_growth,net_profit,commission_ue,delivery_sd,profit_per_order,cost_to_revenue
2035-01-01,Harbour Bar,Modern NZ,City Centre,Quick Service,80365.41778795864,1686,0.23913145701708122,2.176821673053087,0.2999085767195093,0.2856421000785845,0.4144493232019062,0.26123291922912223,0.26228227256292613,-0.05965265800227175,16709.2255975291,0.07171757492285535,0.902182269128093,9.910572715023191,0.6635387782921146
2026-06-01,Elliott Stables,Bar,City Centre,Quick Service,77509.07360244026,1908,0.27083929585500044,4.163160360346193,0.44792722035833243,0.2335365864402295,0.31853619320143806,0.27017989944623055,0.1674493840902684,0.11708548161907979,24305.5296133438,0.12131629295613837,1.3261172528718035,12.738747176804926,0.6221964611204895
2045-07-01,The Grill,Modern NZ,Central,Fine Dining,136352.15273913965,2626,0.19106239120116184,6.789033553248251,0.11352550843940962,0.10381093704478746,0.7826635545158029,0.2777859081538879,0.27053687907019996,0.17007658187001556,46567.48835937035,0.02169045510476128,5.313529132512327,17.7332400454571,0.5898476081934595
2037-03-01,Elliott Stables,European,City Centre,Cocktail Bar,126972.91221818492,4369,0.20725105409789263,5.788137170179559,0.1727993257979612,0.26489028335472453,0.5623103908473143,0.32368910768820536,0.27189980034409855,-0.05790656418730801,19910.42954411517,0.03581284241903263,3.2547296744415357,4.557205205794271,0.6863005408968926
2052-06-01,Harbour Bar,Modern NZ,City Centre,Fine Dining,90401.9719745435,2402,0.19106210599457832,4.93007235035833,0.2816201248704795,0.1445501307524203,0.5738297443771002,0.30186615032430986,0.20449497965744295,0.13739010399388218,38302.065905893156,0.05380693414820994,2.82902215656673,15.94590587256168,0.5877861165333118
2029-06-01,The Grill,Modern NZ,City Centre,Cocktail Bar,52905.295473149614,1479,0.29646094271976353,4.133252137954413,0.3834792577557047,0.2629305456881297,0.35359019655616564,0.2742266179480175,0.24567052857614186,0.16257480692881054,10781.501663076455,0.11368662226773141,1.4614774358754927,7.289723910126068,0.7115324062364154
2044-01-01,Orbit Café,Modern NZ,East Auckland,Fine Dining,129260.98455709913,2546,0.22608959499554251,6.467633205586573,0.13116470177626863,0.11042489949528274,0.7584103987284486,0.36359330650024124,0.21233969412144843,-0.02119088865146386,32360.902396777434,0.02965497430230769,4.905120278278267,12.71048797988116,0.6305538957283092
2029-05-01,The Grill,Café,North Shore,Casual Dining,212883.16083623146,5087,0.29579924643069405,5.902571221715215,0.238332128815613,0.2046651529840794,0.5570027182003076,0.2923490576410513,0.1800448146846521,0.05645090877839297,67536.1753621247,0.07049846410388143,3.287748214866285,13.276228693163889,0.6034321344528982
2040-05-01,The Grill,Modern NZ,Central,Casual Dining,159190.86013171606,3362,0.19062372464692393,4.576229257886203,0.3614765302204602,0.2816676220203205,0.3568558477592193,0.30244444069218474,0.22872611441320434,0.16124313862037698,53585.56933542,0.06890600256307049,1.6330541713635238,15.9385988505116,0.6537690888904151
2038-09-01,Harbour Bar,Bar,North Shore,Casual Dining,131713.64741000824,4105,0.3180076480653321,6.908663854653129,0.23004012294222656,0.11447350228694854,0.6554863747708249,0.2973581507168592,0.17122675768520756,0.16965876117597167,36875.79330808726,0.07315451845751732,4.528535024596813,8.983140878949394,0.578142876087658
2037-06-01,Sky Lounge,Bar,City Centre,Cocktail Bar,64371.11295518282,1250,0.31368483169777467,3.2647140980024782,0.16609274716647365,0.22323164764646375,0.6106756051870625,0.26547201373874535,0.27420138020147844,-0.046750580068397746,20733.20986563755,0.05210077544113633,1.9936812575603984,16.58656789251004,0.661798551202958
2043-08-01,Sky Lounge,Bar,North Shore,Fine Dining,89176.35084617778,2231,0.19422859888804522,2.9371533003724366,0.16842353958880557,0.29682815498928594,0.5347483054219084,0.3424277821602327,0.2801576687232491,0.010741098644417163,23066.141953588765,0.032712668114098925,1.570637750138526,10.338925124871702,0.7129506356516733
2048-11-01,Sky Lounge,European,City Centre,Casual Dining,96585.44117554498,2424,0.18380104103314984,5.535420703834698,0.24351707542024797,0.08764957181075088,0.6688333527690011,0.30278415671764014,0.26680970781148244,0.10151760669922273,28183.899364424076,0.044758691971589645,3.7022739883327054,11.627021189943926,0.630462639045638
2033-07-01,Orbit Café,Café,East Auckland,Cocktail Bar,178840.621706266,3486,0.1890062100771186,7.345968884859737,0.26779597618206186,0.0721005726751686,0.6601034511427696,0.24227599538498057,0.2331286556982772,-0.022394790159658118,57303.85652068452,0.05061510253207383,4.849099412883315,16.43828356875632,0.5396472096010552
2049-06-01,Orbit Café,Asian,City Centre,Casual Dining,198424.3895213084,5343,0.31658082770347745,3.3599111531872365,0.40163504623560486,0.21854879811120403,0.3798161556531911,0.3749619183303716,0.23248781684630915,0.004440363444965012,25106.81188751559,0.12714995537199222,1.2761485375398562,4.699010272789741,0.8037880499483181
2029-07-01,Orbit Café,Café,North Shore,Fine Dining,202787.32437412674,5402,0.21755255824830333,3.3731870841360454,0.32478834649879773,0.1349339869372576,0.5402776665639446,0.3542069056233579,0.2879989589581209,-0.07394432439877975,30776.99576044745,0.07065853567004982,1.8224576467006588,5.697333535810339,0.7422196343043721
2032-10-01,Sky Lounge,Asian,East Auckland,Quick Service,217299.50644388195,5170,0.2677237308573102,2.7672436637920446,0.34164068408042547,0.06781111934164778,0.5905481965779268,0.34129830957285245,0.19222721967805378,-0.04008436295788829,59886.40790632527,0.09146531855465517,1.6341907551440866,11.583444469308564,0.6431454936693177
2033-04-01,Elliott Stables,Café,Central,Fine Dining,216914.1695432932,6981,0.24819907250880907,6.733099554004977,0.4440455100375674,0.16882640447090103,0.38712808549153155,0.36167286187259406,0.16987328756767697,0.06620566854861339,45822.968907804825,0.1102116837430253,2.6065719397658316,6.5639548643181245,0.683660390187971
2052-08-01,Harbour Bar,Bar,North Shore,Quick Service,211774.84823439675,5931,0.3072840841965764,3.2451864722623376,0.2441452041053408,0.23844266991098895,0.5174121259836703,0.36695301550477705,0.2330523200681531,0.08980341723908751,35931.00912644775,0.07502193545449587,1.679098831826703,6.0581704816131765,0.7482969084844108
2027-07-01,Sky Lounge,European,Central,Quick Service,57568.874588004765,1764,0.2582237282353073,4.767481896986883,0.2411740411371949,0.1212806001037972,0.637545358759008,0.2872485588938214,0.2027421277153134,0.08871707608491762,14560.539443483498,0.06227686005602184,3.0394859563915784,8.254274060931689,0.5835850753865746
2035-11-01,Harbour Bar,Café,East Auckland,Fine Dining,69113.86878736591,2268,0.26010573450580315,7.449798629012125,0.4231714387040343,0.13376171937628367,0.44306684191968204,0.3255342149783378,0.20190404046504573,0.12237372240233634,12199.117096954531,0.1100693178859903,3.3007587514939796,5.378799425464961,0.6722997635965012
2036-09-01,Sky Lounge,European,North Shore,Casual Dining,98281.64213330575,2014,0.33825471031998444,2.0667749550712395,0.18605645545177052,0.26142485016174305,0.5525186943864864,0.3252330932887832,0.16092109604209326,0.02797316757208579,31058.372301898227,0.06293447244200173,1.1419317997666503,15.421237488529409,0.637516848734784
2048-01-01,Elliott Stables,Café,Central,Fine Dining,141757.19446128077,3364,0.20402072907988114,5.0606734978093675,0.3554353362060033,0.180017978065372,0.4645466857286247,0.27742195363348354,0.23751112324123128,-0.008892413777299574,39179.21160373457,0.07251617643350147,2.350919100962028,11.646614626556055,0.6241766524405995
2038-07-01,Sky Lounge,Bar,East Auckland,Quick Service,61971.13052345888,1693,0.312912630199349,4.817589734877202,0.3641005983763471,0.260682992201618,0.3752164094220349,0.2710733152025894,0.19432438129582982,-0.0759490179889435,14821.156721665835,0.1139316758950996,1.8076387223890766,8.7543749094305,0.6609003731315635
2053-01-01,Elliott Stables,Modern NZ,Central,Quick Service,193014.46761537495,5105,0.18827995929662156,6.440960570255851,0.1342257991059051,0.16159737303592736,0.7041768278581676,0.2559470156746631,0.18442161126504852,-0.026276245226379412,65791.73878856174,0.025272027992216315,4.535575182722299,12.887705933116893,0.49606620174957333
2046-03-01,The Grill,Bar,North Shore,Cocktail Bar,152932.33133852907,3987,0.25642380313167534,3.9540484675402734,0.2638809919927544,0.28824379039002584,0.44787521761721977,0.33230398742830336,0.16525615108109049,0.0012208311725296905,39873.7860619357,0.06766536754094125,1.7709203178686344,10.000949601689417,0.639138075011235
2045-02-01,Orbit Café,Modern NZ,City Centre,Fine Dining,139913.77040288586,3239,0.32181357182928383,4.256877473944728,0.17019686496254394,0.2126986474294342,0.617104487608022,0.3493286587443092,0.20736700494182947,-0.03366621731507896,34489.381698992096,0.05477166102774255,2.6269381923687924,10.648157363072583,0.679916636166405
2046-08-01,The Grill,Café,City Centre,Cocktail Bar,73929.48158927595,1471,0.2864342344966594,2.92365889329375,0.16488134548086997,0.07897471632981236,0.7561439381893177,0.3465334171323805,0.27426595341023946,-0.07476243741088341,14235.360981123182,0.04722766197559222,2.2107069494973586,9.677335813136086,0.6906480949347329
2028-11-01,Sky Lounge,Asian,East Auckland,Casual Dining,89319.70802003454,1773,0.2896343390985813,6.0744837739968265,0.26233983866200666,0.2712732470567002,0.4663869142812932,0.2842785528058964,0.2037672049876584,-0.039063621747050185,20702.74398521619,0.07598262579009873,2.833059743206164,11.676674554549459,0.6425984312100471
2037-06-01,Orbit Café,Asian,Central,Fine Dining,73054.60437189516,1954,0.2221307651610377,6.315899000534816,0.20130039762782273,0.17231629770769946,0.6263833046644778,0.2687363790651283,0.24827964731554716,0.09318588392756881,22707.780825850125,0.0447150113522894,3.95617368788207,11.621177495317362,0.6000077887924933
2041-08-01,Elliott Stables,Asian,North Shore,Casual Dining,194088.30261408977,5406,0.2469719666178327,2.7516482642835665,0.3786211566690548,0.08540974199322625,0.5359691013377189,0.30350598498364706,0.2583511052422479,0.08369220828287492,45237.044040574394,0.09350881166567501,1.474798447405557,8.367932674912023,0.6764597138399588
2030-04-01,Sky Lounge,European,North Shore,Casual Dining,147239.8755107132,3792,0.2386529701598481,4.16401390693577,0.4176617119866688,0.08817253346035518,0.494165754552976,0.3165538844336715,0.20265310519472593,0.16327774624349106,44252.86311640924,0.09967620808766554,2.0577130742900005,11.670058838715516,0.6399258347128953
2027-07-01,Orbit Café,Bar,Central,Quick Service,173647.64981593585,4171,0.2634309136252791,6.910977474494756,0.380952211850928,0.22188348377746797,0.39716430437160405,0.3686721979155978,0.26681329555156535,0.12752375576330044,24429.68248342834,0.10035458921546084,2.744793561185535,5.85703248224127,0.7942910515324823
2028-01-01,Sky Lounge,Café,Central,Casual Dining,96805.75100925451,2477,0.2539564688229869,2.0148900052168295,0.19311080541758285,0.06184312668237245,0.7450460679000447,0.3624752415983676,0.24994435575670337,0.06761659037870972,19431.800565458107,0.04904173823541227,1.5011858756378993,7.844893244028303,0.6771667976637112
2047-09-01,Orbit Café,Bar,Central,Fine Dining,109969.2114904485,2510,0.2323037363003183,3.6431748884244777,0.1959470377910129,0.12164844122845332,0.6824045209805338,0.3682481663822559,0.2327014897311237,-0.04423534965176505,27654.746009899627,0.04551922899583197,2.4861190145836156,11.017827095577541,0.674728272521691
2043-09-01,Orbit Café,Asian,North Shore,Cocktail Bar,115849.61877464342,2805,0.2288768979793872,5.052732567789013,0.1891549225411136,0.08494689761746703,0.7258981798414195,0.3590367339190371,0.16012902032658177,0.0666586729205408,41723.29414773825,0.04329319190874135,3.6677693741835062,14.8746146694254,0.5819013285740188
2032-06-01,The Grill,Modern NZ,Central,Casual Dining,178002.6200552061,4986,0.22013646266481954,3.8375162281297435,0.14726333361968263,0.16026935740432108,0.6924673089759963,0.3750413686210836,0.16456179956996506,-0.063985284162313,44221.37933733436,0.03241802934326613,2.657354535644719,8.869109373713268,0.6073023269468658
2046-02-01,Orbit Café,Modern NZ,North Shore,Fine Dining,180161.7728430494,4963,0.23840755950156134,3.4962485404771817,0.4303294288362989,0.1535884429985903,0.4160821281651108,0.30516999960366803,0.2888125597337882,0.03203007332682173,35972.30050295855,0.10259378891056282,1.4547265333159083,7.248096011073654,0.7331929941109576
2044-11-01,Sky Lounge,Asian,East Auckland,Quick Service,81192.36731495554,2189,0.2039906364694497,4.53020616696767,0.24071672935497426,0.180469108672214,0.5788141619728118,0.2466462896406332,0.2616969100554627,0.021467243526270816,28509.599757023483,0.04910395882996547,2.6221474860974556,13.024029126095698,0.5942611668671806
2048-06-01,Harbour Bar,Café,City Centre,Cocktail Bar,209769.29992916732,6930,0.3195366883205718,2.9983770946033155,0.17864131609105582,0.11990908227563256,0.7014496016333116,0.2516986845007869,0.2818834836404831,0.03123159043436484,55397.48296768702,0.05708245454096445,2.1032104185559417,7.993864786102023,0.6289799737321491
2051-04-01,Harbour Bar,Bar,City Centre,Quick Service,66114.68405264511,2067,0.2763391026933484,4.912938825277161,0.39633486767788517,0.0580108973445443,0.5456542349775705,0.29463865984812804,0.27729941663934354,-0.007245261217355331,14725.98636952287,0.10952282170019376,2.680765876198213,7.124328190383586,0.6974915775062926
2050-06-01,The Grill,Café,North Shore,Quick Service,201821.3644241353,4450,0.20140582809501686,5.886827567222742,0.23971835593022667,0.20359652663379646,0.5566851174359768,0.2760761927782196,0.1626575878085576,0.09831591638219418,78822.09611753859,0.0482806739857033,3.277109295584738,17.71283058821092,0.5280199816164295
2029-06-01,Elliott Stables,Modern NZ,Central,Casual Dining,62569.23798871663,1676,0.29101749347344025,5.164122239456762,0.1122908838883833,0.14342950072058785,0.7442796153910289,0.26379168279054943,0.2629401476728396,0.13864556149768265,17452.509800289652,0.032678611569114425,3.843550914215138,10.413192004946094,0.6011509358223559
2047-01-01,Harbour Bar,Modern NZ,Central,Fine Dining,91294.46695147944,2754,0.31562663487967574,2.51210131972192,0.15667954958737093,0.21283374968501165,0.6304867007276175,0.3734485284312108,0.21864894672145008,0.11981441807573416,18528.898151444224,0.04945223899072517,1.583846472964967,6.727994971475753,0.7087257143452895
2035-10-01,The Grill,Café,North Shore,Cocktail Bar,193133.74381189246,4653,0.21800570752836143,6.644247377910653,0.3237376191246595,0.07716674270106712,0.5990956381742734,0.26735874237748714,0.2626425665200852,0.0832155449056289,54351.453091941716,0.07057664871081858,3.9805396230571253,11.680948440133616,0.6174007479485961
2036-02-01,Orbit Café,Modern NZ,East Auckland,Quick Service,76411.1126605653,1656,0.20409609509396223,2.962378106181185,0.3740168459601033,0.053444338823512585,0.5725388152163841,0.3743130981241324,0.16087305194124008,0.05996964782658344,28585.207424879067,0.07633537775981707,1.6960764511359312,17.261598686521175,0.6224293086839472
2043-05-01,Sky Lounge,Modern NZ,North Shore,Fine Dining,117374.38797924473,3434,0.18137876114140034,6.206466003361207,0.17382703597104954,0.11207356197132319,0.7140994020576272,0.346517437644969,0.19746590915607334,-0.07191811319791211,23805.097130297796,0.031528532437310595,4.4320336618912295,6.932177382148455,0.5958396430654155
2042-01-01,Orbit Café,Bar,City Centre,Quick Service,123725.37749022209,2586,0.18756005421703761,3.983108109267177,0.4210884562431497,0.16413683074851304,0.41477471300833724,0.3297323940975313,0.25767209085286924,0.10796283965989951,27307.959414343994,0.07897937368313383,1.652092522902474,10.559922434007731,0.6971693715077382
2036-08-01,Sky Lounge,Café,City Centre,Quick Service,87920.32027906168,1749,0.30196021572856185,6.305187414308563,0.3978489920182575,0.1485179935421168,0.45363301443962567,0.33464265441251295,0.26309270251820666,0.06169556429040933,9623.321165841642,0.12013456745722392,2.860241173359582,5.502184771779098,0.7627164497574942
2053-12-01,Elliott Stables,European,East Auckland,Cocktail Bar,169292.91023379765,3999,0.33794981312667105,3.1345009687294016,0.3969332639213783,0.2525756388183666,0.3504910972602551,0.28640640531227735,0.2405628981579011,-0.009607326827389406,32789.436601140435,0.1341435223659894,1.0986146838933006,8.199409002535743,0.7464707157751844
2029-03-01,The Grill,Modern NZ,City Centre,Casual Dining,193983.56364538567,4403,0.18718085159620426,3.026641570324864,0.17968140137972496,0.144459411048206,0.6758591875720691,0.3304997853281595,0.1991633046280143,0.005238930101894829,69532.11195201644,0.03363291772625631,2.0455835127916138,15.791985453558128,0.5903360432635195
2026-11-01,The Grill,Café,East Auckland,Cocktail Bar,198050.64947472507,6768,0.29969135345278286,4.733642154196152,0.1176875960275202,0.18261029490076974,0.69970210907171,0.2661368965593771,0.20034713686742217,0.16325776448213275,71925.84719711538,0.03526995493809188,3.3121393988818006,10.627341488935487,0.5564807147981147
2024-11-01,Harbour Bar,Café,North Shore,Fine Dining,104381.37550389816,2059,0.1914979465345536,2.1811480808409827,0.4035982388189042,0.19837889811054804,0.39802286307054774,0.37127876055503717,0.28567931527346424,0.08233418373047903,18071.146225828008,0.07728823395878251,0.8681468039171585,8.776661595836817,0.7722354614112413
2048-06-01,The Grill,Café,City Centre,Quick Service,137898.81900036754,3685,0.2747412519845867,3.2391353633028337,0.2070300800584986,0.055457847911452904,0.7375120720300485,0.2822510675944831,0.2170975833004466,0.04373723301095736,49800.448395325424,0.05687970339374113,2.3889014333752767,13.514368628310834,0.5714649128562341
2036-03-01,Elliott Stables,Café,North Shore,Cocktail Bar,88471.12067648901,1763,0.30097204518851806,5.982067387013915,0.31662073341073405,0.17878334421154723,0.5045959223777188,0.2757261117210959,0.2181263215316988,0.081439652324186,24173.72560351968,0.09529398968371718,3.018526810875956,13.711699151173955,0.6429552116895041
2037-02-01,Harbour Bar,Asian,Central,Fine Dining,87839.38777127545,2097,0.23747270356283803,6.60560913067984,0.36598840929525556,0.13620781484970945,0.497803775855035,0.33956279174718207,0.23180325753129094,0.027573004496270814,16094.69807339181,0.08691225702800685,3.2882971670749193,7.675106377392375,0.6906239443452269
2043-06-01,Orbit Café,Café,North Shore,Fine Dining,73219.46099908672,2605,0.18174955537770618,2.4443195016579575,0.14490264047889206,0.15532003192081367,0.6997773276002943,0.33190282052926545,0.21323530379237055,0.042247391032784215,19684.8292438891,0.026335990480094242,1.7104793686714888,7.556556331627294,0.5997034615445893
2037-01-01,The Grill,Asian,East Auckland,Fine Dining,209503.32689131508,7243,0.2752302963400681,6.851427401909574,0.37329342408166677,0.07507184962381257,0.5516347262945207,0.30318184856806274,0.23184730339766385,-0.004519593256005705,40448.533545700986,0.10274165973179587,3.779485279579167,5.584500006309677,0.6584328591162815
2041-03-01,Orbit Café,Café,Central,Cocktail Bar,200398.04500597648,4521,0.33859914050240447,6.3863446222924845,0.42847901063637306,0.24570514141216132,0.3258158479514656,0.32854247285671007,0.21620360495978252,0.03436185815382757,20462.69928502821,0.14508262472479655,2.080772288422508,4.5261445001168354,0.7730242522404687
2025-10-01,Orbit Café,Bar,North Shore,Quick Service,181037.77483234616,4362,0.2212187876541593,6.78326362638831,0.35493123801124316,0.28560106270213065,0.3594676992866262,0.26232903004651986,0.26747293954828427,0.09825398043385673,49517.55696839854,0.07851745817343708,2.4383641694324627,11.352030483355923,0.6714997486119462
2028-09-01,The Grill,European,Central,Quick Service,135590.7662253526,4735,0.21031860434995453,5.841357050183619,0.25442796196819534,0.055567205157400004,0.6900048328744047,0.3342659630362737,0.2781766325737769,-0.06961509947751801,14912.291858756356,0.053510933868754156,4.030564595171674,3.1493752605610044,0.6776403465151366
2051-12-01,Sky Lounge,European,East Auckland,Cocktail Bar,130856.38521457757,2854,0.19982814284056238,5.707841870116805,0.40683734856309595,0.20034319070283696,0.3928194607340671,0.27788549732732715,0.281174333775997,0.12670712589700028,33389.28263800242,0.08129755180154201,2.2421513653746126,11.699117953049202,0.6803915906337666
2037-07-01,Orbit Café,European,North Shore,Cocktail Bar,137705.49158193712,2842,0.268840899184009,4.888012783396751,0.2846101705253956,0.24096101682208954,0.47442881265251485,0.27819703673470403,0.23335850675782024,-0.006425319376058669,41356.86130241683,0.07651485416096149,2.3190141010572347,14.552027200005922,0.6528505740842294
2029-01-01,Harbour Bar,European,City Centre,Casual Dining,138899.40237599064,3480,0.27543121589764374,5.590329734702232,0.36066982473586395,0.12120189716247236,0.5181282781016637,0.26270519089212985,0.21747931247038438,0.09746554629244993,40330.613651907275,0.09933972836458907,2.896507919461798,11.58925679652508,0.6129070176316642
2035-02-01,The Grill,European,North Shore,Cocktail Bar,121048.53982209582,3090,0.3067633339472644,7.055103155116329,0.38717708035051146,0.24688889621580418,0.36593402343368436,0.28653279890506306,0.2516812076429389,0.08710858181681559,19550.444251477027,0.11877173199629076,2.581702283291399,6.327004612128488,0.7327221994620129
2034-01-01,Harbour Bar,European,East Auckland,Quick Service,68057.09575611181,2419,0.30049172377928157,2.5528710077918966,0.3622735015946521,0.20808876269157534,0.42963773571377256,0.2863751484435859,0.2689820668684678,0.0896832927767394,14188.686403850379,0.10886018897373333,1.096809719357047,5.8655173227988335,0.7267463552860763
2032-03-01,Orbit Café,Modern NZ,City Centre,Fine Dining,66991.1742519938,1429,0.32280663916721397,3.7367046281535012,0.20074920661685391,0.28229065806776754,0.5169601353153787,0.30358506163831767,0.233187691468629,0.07811351822650876,17993.438182191578,0.06480317670347124,1.9317273302038356,12.591629238762476,0.692701228409575
2032-10-01,Orbit Café,Café,East Auckland,Fine Dining,211643.70027299458,5889,0.3089236317347682,2.3985023547772952,0.14124536531704088,0.2952512028384432,0.5635034318445159,0.26665873065328893,0.25099753283689397,0.16936647789807907,66596.93370522006,0.04363403121944434,1.3515643082041584,11.308699899001539,0.6525003685645379
2045-11-01,Harbour Bar,Bar,Central,Casual Dining,129355.38292761135,2635,0.21956273329271112,7.196428445692211,0.18341848527672105,0.060586528499676204,0.7559949862236027,0.2670210550622273,0.2574648155937622,0.05216948230080161,32139.313808804323,0.04027186396376577,5.440463823660226,12.19708303939443,0.5780602784178609
2027-03-01,Orbit Café,Asian,Central,Quick Service,211810.96685840806,5732,0.2689403847801218,4.448960062996634,0.2760062279431237,0.16123444025675157,0.5627593318001248,0.31584340003285194,0.24793119097324726,0.11040297003399137,48152.29171038875,0.07422922114473368,2.503693792257427,8.400609160919181,0.6813662645532912
2033-04-01,The Grill,Bar,North Shore,Casual Dining,73625.95359926924,1771,0.2275859134549728,5.714394588719037,0.2768469228025836,0.1867469468945546,0.5364061303028619,0.2580428366538665,0.25699736224481023,0.1034168261209902,26633.284699570697,0.06300645981322434,3.0652362883583923,15.038557142614735,0.6205476332058256
2038-01-01,Orbit Café,Café,East Auckland,Quick Service,142022.8966069884,4118,0.2327656607282404,6.626160354773768,0.3039255222600882,0.08668580830191312,0.6093886694379987,0.3364455811184369,0.1871238932322798,-0.018570429907634106,31792.63862808542,0.07074342500104495,4.0379070420784045,7.720407631880869,0.614490378796918
2040-03-01,Harbour Bar,Café,City Centre,Cocktail Bar,81350.51933651936,2554,0.3291110990767995,7.4505013644206874,0.2382856431417618,0.13407145760684042,0.6276428992513978,0.3721525976207635,0.22478869111283367,-0.006340481811425339,9077.36013551429,0.07842244990860725,4.676254277241496,3.554173898008727,0.7194881434100202
2050-05-01,Harbour Bar,Café,North Shore,Cocktail Bar,89307.30607215528,1917,0.2891033448107318,2.8898035178574615,0.3754119835075097,0.29691186193911545,0.32767615455337484,0.29975138703301296,0.23647491209866134,0.030244445520811652,18376.739404743956,0.10853286011405233,0.9469197041463479,9.586196872584223,0.7305973716463071
2051-09-01,The Grill,Bar,North Shore,Quick Service,50259.55128320629,1259,0.33593446612017697,6.397319331450258,0.4196038126215227,0.054057614085617864,0.5263385732928595,0.36615474384109475,0.16032213101141302,-0.007798538079565598,7136.3740710928305,0.140959382775002,3.3671559298143583,5.668287586253241,0.6855960733550923
2032-12-01,Harbour Bar,European,North Shore,Cocktail Bar,65816.82937953698,1610,0.24670600587499913,6.88082593975205,0.18635376871781495,0.163126982881096,0.6505192484010891,0.253764322757621,0.27127512614577864,0.015353205721789526,21970.42267039296,0.04597459396012549,4.476109718706221,13.64622526111364,0.6112584492605596
2040-03-01,Sky Lounge,Asian,North Shore,Fine Dining,205448.47133510927,4015,0.2659900117366363,2.268814572679816,0.35778312619566077,0.26066365542954906,0.38155321837479017,0.24601406783259022,0.23930318609783857,0.02164975962135955,60971.74540931913,0.09516673793595423,0.8656735021016081,15.185988893977369,0.6498179206334033
2024-09-01,Orbit Café,European,City Centre,Quick Service,101268.27350940806,1981,0.2579384671866275,6.147498081020654,0.33729014839076565,0.13097531567982212,0.5317345359294122,0.3409916428519376,0.17678772312076643,0.07700478584396943,27030.615975168195,0.08700010387306423,3.2688370392384694,13.644934868838059,0.6385630420115063
2042-07-01,Harbour Bar,European,City Centre,Fine Dining,151422.61208505352,3120,0.1971659292037963,3.9509892665810264,0.28308167474776025,0.16994962568878835,0.5469686995634514,0.3465430202174095,0.2661264194348575,-0.022828588888883977,35270.37319393688,0.05581406144220899,2.161067461130979,11.304606792928487,0.7019917769612433
2028-08-01,Orbit Café,Asian,City Centre,Quick Service,126377.47309812278,3888,0.21787231912425653,5.567282353087377,0.16598558185595608,0.294511436446995,0.5395029816970489,0.3580281537352052,0.2532174056372708,0.1291158851279387,21242.819042432733,0.03616366366014627,3.0035654294400023,5.463688025317061,0.7115751126999451
2026-03-01,Harbour Bar,Asian,Central,Cocktail Bar,115078.9679179237,2723,0.26442181769671713,4.827265078213756,0.3783312905039483,0.16871920911892596,0.4529495003771257,0.2479544749759974,0.2585789406502728,0.033759452760591196,28702.3937257051,0.10003904752659876,2.1865073053648674,10.540724835000036,0.6511855031084479
2044-02-01,Harbour Bar,Modern NZ,North Shore,Fine Dining,138080.06598556193,2814,0.190779888821281,3.428582386476503,0.4362191999700914,0.08273032803662476,0.4810504719932838,0.34876698769395625,0.2109655200420413,0.10362346903764418,41303.56290630299,0.08322185047200217,1.649321175282381,14.67788305128038,0.6587376409929752
2029-05-01,The Grill,Modern NZ,Central,Cocktail Bar,77766.81530768477,2103,0.3290339086894223,2.7437174910219233,0.3526427162817647,0.06293037291659777,0.5844269108016376,0.29271542259152145,0.27104632587034894,-0.058824954877387356,15622.19710605757,0.11603141130904401,1.6035023373903623,7.428529294368793,0.7004993863469455
2038-04-01,Orbit Café,Bar,Central,Quick Service,218005.6822409259,7165,0.1998149891109393,2.6432097819906457,0.42125099881900685,0.28635414310998714,0.292394858071006,0.2824672685755078,0.21382358567720708,0.0421910024723354,68603.12271527988,0.08417226374199216,0.7728609490570496,9.574755438280514,0.6376809679821015
2027-01-01,Harbour Bar,Bar,Central,Casual Dining,188203.87702317603,3965,0.21167691942670513,2.5682757173967046,0.44446484273179987,0.11645235331876642,0.4390828039494337,0.26422334898806155,0.23416618988292687,-0.07266292163389464,62691.39504325577,0.09408294870294237,1.1276857033097885,15.811196732220875,0.6171227629844375
2046-05-01,Sky Lounge,Modern NZ,Central,Casual Dining,174782.56072801517,4418,0.3024513958301819,5.507845220740178,0.22321773598373335,0.17601597664113772,0.6007662873751289,0.37944220571435383,0.16008349948098358,0.09573659787204684,43960.149888775646,0.06751251582233317,3.3089277247009243,9.950237638926131,0.6602744988411954
2046-12-01,Elliott Stables,Bar,Central,Quick Service,127032.87697744169,3058,0.19550952668629018,3.9327596826974593,0.3233782435242179,0.07267544152249215,0.60394631495329,0.2489129025046409,0.24383350490812208,0.009364620019238087,34397.385237483286,0.06322352733206373,2.3751757179620006,11.248327415789172,0.5701786759186063
2041-03-01,Elliott Stables,European,Central,Casual Dining,71753.4963721088,1391,0.3240444959384655,3.1914839101322983,0.2658764581733273,0.15591378013765128,0.5782097616890214,0.3557811220451199,0.25336285297663175,0.16680573166751544,16506.597319771878,0.08615580287068035,1.8453471511119424,11.86671266698194,0.745822780186998
2049-01-01,The Grill,Asian,Central,Fine Dining,206116.52519787438,4841,0.2961121553156057,5.805368009882467,0.44532006140213054,0.28252637981253104,0.2721535587853384,0.3295292209686739,0.233724217513543,0.0042722957963690356,29996.545103088592,0.13186468318706274,1.579951563948071,6.196353047529145,0.7787776169290836
